qseqid	sseqid	genus	prevalence
Annotated_MAGs.concoct.25	SRR7457764_k141_545780	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241935_k141_136326	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241704_k141_9919	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241802_k141_288391	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241770_k141_288568	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241753_k141_336485	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241890_k141_366318	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241799_k141_538205	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241783_k141_309780|provirus_638_47642_1	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241639_k141_70153	g_Streptococcus	NA
Annotated_MAGs.concoct.25	SRR7457747_k141_126804	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241900_k141_97344	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241935_k141_502983	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241931_k141_237887	g_Streptococcus	NA
Annotated_MAGs.concoct.25	SRR7457747_k141_126804	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241691_k141_228891	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241945_k141_439128	g_Streptococcus	NA
Annotated_MAGs.concoct.25	SRR7457736_k141_1106137	g_Streptococcus	NA
Annotated_MAGs.concoct.25	SRR7685243_k141_68136	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241788_k141_148206	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241955_k141_52091	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241972_k141_19732	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241784_k141_594941	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241971_k141_60356	g_Streptococcus	NA
Annotated_MAGs.concoct.25	SRR6323321_k141_74254	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241659_k141_619170	g_Streptococcus	NA
Annotated_MAGs.concoct.25	SRR7457736_k141_1106137	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241980_k141_244035	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241634_k141_399036	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241953_k141_9735	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241890_k141_366318	g_Streptococcus	NA
Annotated_MAGs.concoct.126	SRR7685265_k141_196631	g_Romboutsia	NA
Annotated_MAGs.concoct.126	ERR2241903_k141_210282	g_Romboutsia	NA
Annotated_MAGs.concoct.126	ERR2241953_k141_416713	g_Romboutsia	NA
Annotated_MAGs.concoct.128	UHO292_k141_53411	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO292_k141_53411	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO292_k141_53411	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	ERR2241859_k141_814556	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	ERR2241784_k141_388811	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_396_k141_1059555|provirus_11073_52723	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO292_k141_53411	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	ERR2241854_k141_449983	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO399_k141_21770|provirus_14247_54187	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO166_k141_76095	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO80_k141_73117|provirus_2_45163	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_593_k141_43792	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_592_k141_124154|provirus_20973_52672	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO80_k141_73117|provirus_2_45163	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO292_k141_53411	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO19_k141_31709	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO399_k141_21770|provirus_14247_54187	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_593_k141_43792	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_383_k141_188297|provirus_550_42940	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO80_k141_73117|provirus_2_45163	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_396_k141_1059555|provirus_11073_52723	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO292_k141_53411	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO80_k141_73117|provirus_2_45163	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO19_k141_31709	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO19_k141_31709	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO292_k141_53411	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	LH1_595_k141_242937	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_593_k141_43792	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_593_k141_43792	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_592_k141_124154|provirus_20973_52672	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	ERR2241981_k141_58204	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_396_k141_1059555|provirus_11073_52723	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_396_k141_1059555|provirus_11073_52723	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_595_k141_242937	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO292_k141_53411	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO19_k141_31709	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO19_k141_31709	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	UHO80_k141_73117|provirus_2_45163	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	UHO292_k141_53411	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.128	LH1_396_k141_1059555|provirus_11073_52723	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_396_k141_1059555|provirus_11073_52723	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	ERR2241981_k141_58204	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_589_k141_130701	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_592_k141_124154|provirus_20973_52672	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.128	LH1_593_k141_43792	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.129	SRR7683063_k141_293415	Unknown	NA
Annotated_MAGs.concoct.129	ERR2241979_k141_569713	Unknown	NA
Annotated_MAGs.concoct.129	SRR7683063_k141_293415	Unknown	NA
Annotated_MAGs.concoct.129	ERR2241852_k141_1153982	Unknown	NA
Annotated_MAGs.concoct.129	ERR2241852_k141_1153982	Unknown	NA
Annotated_MAGs.concoct.129	ERR2241848_k141_465679	Unknown	NA
Annotated_MAGs.concoct.129	ERR2241852_k141_1153982	Unknown	NA
Annotated_MAGs.concoct.129	ERR2241848_k141_465679	Unknown	NA
Annotated_MAGs.concoct.129	SRR7685266_k141_1130919	Unknown	NA
Annotated_MAGs.concoct.129	ERR2241892_k141_364883	Unknown	NA
Annotated_MAGs.concoct.129	SRR7683063_k141_293415	Unknown	NA
Annotated_MAGs.concoct.129	SRR7685246_k141_133680	Unknown	NA
Annotated_MAGs.concoct.129	ERR2241858_k141_1025465	Unknown	NA
Annotated_MAGs.concoct.129	SRR7683063_k141_293415	Unknown	NA
Annotated_MAGs.concoct.129	ERR2241905_k141_533122	Unknown	NA
Annotated_MAGs.concoct.130	LH1_396_k141_1123189	g_Lactobacillus	NA
Annotated_MAGs.concoct.130	LH1_396_k141_1123189	g_Lactobacillus	NA
Annotated_MAGs.concoct.47	UHO358_k141_77676|provirus_34764_76491	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	ERR2241919_k141_250811|provirus_7_37106	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	SRR7685246_k141_279506	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	ERR2241954_k141_91185	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	ERR2241815_k141_665738	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	ERR2241853_k141_750888	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	SRR7685264_k141_166478	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	ERR2241919_k141_250811|provirus_7_37106	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	SRR7685246_k141_279506	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	ERR2241954_k141_91185	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	ERR2241815_k141_665738	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	ERR2241853_k141_750888	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.47	SRR7685264_k141_166478	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241696_k141_485908	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241898_k141_59282	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241699_k141_248818	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	UHO215_k141_273|provirus_133_39002	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241730_k141_572619	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	SRR6323228_k141_111229	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	SRR7685263_k141_380345	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	SRR7457736_k141_1010521	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	UHO215_k141_273|provirus_133_39002	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241790_k141_526880	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241853_k141_558115	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	SRR6323239_k141_41766	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	UHO357_k141_15486|provirus_20121_61535	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	LH1_387_k141_505627	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241862_k141_231737	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241696_k141_485908	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241898_k141_59282	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241699_k141_248818	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	UHO215_k141_273|provirus_133_39002	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241911_k141_120699	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	LH1_383_k141_79886	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241632_k141_379623	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241730_k141_572619	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	SRR6323228_k141_111229	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	SRR7685263_k141_380345	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	SRR7457736_k141_1010521	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241696_k141_485908	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241898_k141_59282	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241699_k141_248818	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	UHO215_k141_273|provirus_133_39002	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241911_k141_120699	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	LH1_383_k141_79886	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241632_k141_379623	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241862_k141_231737	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	LH1_387_k141_505627	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	SRR7685264_k141_477890|provirus_7224_46834	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	SRR6323239_k141_41766	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241738_k141_23569	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	ERR2241790_k141_526880	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.50	UHO215_k141_273|provirus_133_39002	g_Ligilactobacillus	NA
